https://api.github.com/repos/amplab/graphx/issues/140,https://api.github.com/repos/amplab/graphx/issues/140/comments,Function to remove vertex/edge,"Add functions to remove simple vertex or edge.
",
https://api.github.com/repos/amplab/graphx/issues/139,https://api.github.com/repos/amplab/graphx/issues/139/comments,"There are some issues in article ""Launch a benchmarking cluster"" ","```
I want to run pagerank on Graphx, following the instructions(https://github.com/amplab/graphx/wiki/Launch-a-benchmarking-cluster), I encountered some problems.
First, the running command(~/graphx/run-example org.apache.spark.graph.Analytics spark://$MASTERS:7077 pagerank hdfs://$MASTERS:9000/soc-LiveJournal1.txt --numIter=20 --numEPart=128) is wrong, I changed it to ""./bin/run-example org.apache.spark.graphx.lib.Analytics spark://XXX:7077 pagerank hdfs://XXX:8020/soc-LiveJournal1.txt"". The parameter ""--numIter"" can not be found in running pagerank, I read the source code and find it is used in cc benchmark.
```

   when I run the command above, spark throw warnings and errors:
14/04/21 10:24:59 WARN scheduler.TaskSchedulerImpl: Initial job has not accepted any resources; check your cluster UI to ensure that workers are registered and have sufficient memory
……
Exception in thread ""main"" org.apache.spark.SparkException: Job aborted due to stage failure: Spark cluster looks down

   What I am sure is spark UI is ok, and other benchmarks can run rightly.

   What I expect is, if you can give some hint in deploying Graphx on standlone cluster? 
Thanks very very much, cause I have been blocked on this for 1 week. :)
",job running
https://api.github.com/repos/amplab/graphx/issues/138,https://api.github.com/repos/amplab/graphx/issues/138/comments,[Question] Which graphx version to compare to?,"We are comparing performance on some of the example applications in Analytics.scala.
[Results](http://arxiv.org/pdf/1402.2394v1.pdf) show GraphX pagerank performs within a factor of 2-3 of Graphlab. I haven't yet been able to get near this performance.

configurations:
- twitter 1.4B edge
- 16 nodes
- branch master
- command: `bin/spark-class -Dspark.executor.memory=52g org.apache.spark.graphx.lib.Analytics <master> pagerank <graph> --tol=0.01 --numEPart=16`

Do you have a pointer to which branch and what methodology I should use to replicate these results?
",
https://api.github.com/repos/amplab/graphx/issues/137,https://api.github.com/repos/amplab/graphx/issues/137/comments,Unify GraphImpl RDDs + other graph load optimizations,"This is work in progress. The PR also includes hotfixes apache/spark#367 and apache/spark#368. The main change is in 3c7a6bc6c6c5fc2b6ae85d7d757135621c38318b.

This commit makes the following changes:
1. _Unify RDDs to avoid zipPartitions._ A graph used to be four RDDs: vertices, edges, routing table, and triplet view. This commit merges them down to two: vertices (with routing table), and edges (with replicated vertices).
2. _Avoid duplicate shuffle in graph building._ We used to do two shuffles when building a graph: one to extract routing information from the edges and move it to the vertices, and another to find nonexistent vertices referred to by edges. With this commit, the latter is done as a side effect of the former.
3. _Avoid no-op shuffle when joins are fully eliminated._ This is a side effect of unifying the edges and the triplet view.
4. _Join elimination for mapTriplets._
5. _Ship only the needed vertex attributes when upgrading the triplet view._ If the triplet view already contains source attributes, and we now need both attributes, only ship destination attributes rather than re-shipping both. This is done in `ReplicatedVertexView#upgrade`.
",IO
https://api.github.com/repos/amplab/graphx/issues/136,https://api.github.com/repos/amplab/graphx/issues/136/comments,Experimental support for mutable RDDs in delta updates,"This breaks correctness in general, but is OK on our benchmarks.

I benchmarked it for connected components on uk-union, and it provides a 57% speedup. I ran 10 trials of 20 iterations each on 16 m2.4xlarge machines, coalescing the input to 64 partitions. Original runtime was 870 +/- 31 s, and with this PR it was reduced to 369 +/- 6 s.
",performance
https://api.github.com/repos/amplab/graphx/issues/133,https://api.github.com/repos/amplab/graphx/issues/133/comments,A previously working version of Kcore,"This version works but is out of date to the current repo. I will update this later when I have time to rebase it on top of the current master, but this should serve as a mostly complete reference for now.
",
https://api.github.com/repos/amplab/graphx/issues/132,https://api.github.com/repos/amplab/graphx/issues/132/comments,Merge Spark master in preparation for release,"I encountered a mysterious bug documented and fixed in 99cf724f3e5cb95008e958f25f01ded7d5c9083d.
",
https://api.github.com/repos/amplab/graphx/issues/131,https://api.github.com/repos/amplab/graphx/issues/131/comments,Make sure there is a license at the top of every file,"We need to make sure our code is properly licensed before announcing a release.
",
https://api.github.com/repos/amplab/graphx/issues/130,https://api.github.com/repos/amplab/graphx/issues/130/comments,Added graph.algorithms._ as a default import when launching the graphx shell,,
https://api.github.com/repos/amplab/graphx/issues/129,https://api.github.com/repos/amplab/graphx/issues/129/comments,Added undirected version of Pregel.,,
https://api.github.com/repos/amplab/graphx/issues/128,https://api.github.com/repos/amplab/graphx/issues/128/comments,"Fix failing ""sbt/sbt publish-local"" by adding a no-argument PrimitiveKeyOpenHashMap constructor","Changing org.apache.spark.util.collection.PrimitiveKeyOpenHashMap to have a real no-argument constructor, instead of a one-argument constructor with a default value. The lack of a real no-argument constructor was causing ""sbt/sbt publish-local"" to fail thusly:

```
[error] /pod/home/anovak/build/graphx/core/src/main/scala/org/apache/spark/storage/ShuffleBlockManager.scala:172: not enough arguments for constructor PrimitiveKeyOpenHashMap: (initialCapacity: Int)(implicit evidence$3: ClassManifest[Int], implicit evidence$4: ClassManifest[Int])org.apache.spark.util.collection.PrimitiveKeyOpenHashMap[Int,Int]
[error]     private val mapIdToIndex = new PrimitiveKeyOpenHashMap[Int, Int]()
[error]                                ^
[info] No documentation generated with unsucessful compiler run
[error] one error found
[error] (core/compile:doc) Scaladoc generation failed
[error] Total time: 67 s, completed Jan 6, 2014 2:20:51 PM
```

In theory a no-argument constructor ought not to differ from one with a single argument that has a default value, but in practice there seems to be an issue.
",
https://api.github.com/repos/amplab/graphx/issues/127,https://api.github.com/repos/amplab/graphx/issues/127/comments,Adding mapEdges and mapTriplets by Partition,"These functions were added to support random number generation while transforming edge attributes in a deterministic fashion.  

To support these changes consistently, I pass the partition Id along with the EdgePartition in EdgeRDD operations.
",job
https://api.github.com/repos/amplab/graphx/issues/126,https://api.github.com/repos/amplab/graphx/issues/126/comments,Fixing Persist Behavior,"The persist behavior of the current Vertex and Edge RDDs persist the pervious RDD (recursively?) instead of the current RDD.  This is addressed by instead calling the persist on the parent RDD class.
",parallelism
https://api.github.com/repos/amplab/graphx/issues/125,https://api.github.com/repos/amplab/graphx/issues/125/comments,Update VTableReplicated.scala,"VertexAttributeBlock will throw NotSerializableException in graphx-shell
",
https://api.github.com/repos/amplab/graphx/issues/124,https://api.github.com/repos/amplab/graphx/issues/124/comments,refactor and bug fix,,
