c9629381dd29a0ff2c7b887607eb7c2e88e224a4 remotes/origin/development~3,1425650278,,"likely fix for XMPException
"
689df429b957bc0e4efcc105a38a33d3ca0b8172 remotes/origin/development~5^2~1,1424980347,,"fixed unnoticed bug in covariance.java
"
7f2fdda23d920e21cee9d8e356fa230075704f92 remotes/origin/development~5^2~3,1423089879,,"small formatting fixes / comments
"
25d9129f8a7d4d833ab1775694b160a4153b9009 remotes/origin/development~5^2~5,1422738815,,"reverted formatting on abstractimagebundle and hipiimagebundle to prevent unit test errors
"
a2a2bc7d0221c3f78709094240cd8d8dffb548a8 remotes/origin/development~5^2~7,1422735108,,"additional fixes based on pull request comments
"
95891b81eb3df2f29144e99e85feb7ab87923bf9 remotes/origin/development~5^2~11,1422561056,,"removed unnecessary print statements, dixed bug in JPEGImageUtil
"
c9349b3e6e749ee34cfdc54476b0438e89060773 remotes/origin/development~5^2~12,1422457483,format,"cleaned up build files and harimagebundle test case, fixed floatimage delta error
"
7c481625a4640538946e5236559acc31361e2e4b remotes/origin/development~5^2~14,1421440102,memory,"fixed compression problem in covariance example
"
13d96f8d0c0ad4c6264d2250538809639284835b remotes/origin/development~5^2~29,1419010041,data partition,"added temporary code to create output hib for covariance mean to check integrity of results, fixed bug in JPEGImageUtil which was generating IndexOutOfBounds exceptions
"
d67ce0d49b0aae35162a81c8887bf4ae8cd16656 remotes/origin/development~5^2~33,1418769696,usabiltiy,"removed deprecation errors in HipiImageBundle and SeqImageBundle
"
e08d4ace8a5e82adc0191aa34a7a77e2267a6b83 remotes/origin/development~5^2~39,1418160539,,"jpegromhib example now compiles without migration/deprecation errors/warnings
"
faeb8bae3db672c00926cbf0ad61fa5943da8d9a remotes/origin/development~5^2~40,1418061942,,"all three examples compile with no deprecation errors (still need to clean out deprecated code in hipi src / test correctness of examples
"
0725e147efe638ce068a88efb4109d6275900742 tags/v1.0~4,1328184341,IO,"fixed warning with Java Advanced Imaging API (basically, using ImageIO
now)
"
41a12161c785dbdde17efaac35d5d4f4ad23b2f9 tags/v1.0~5,1324309379,,"fixed problem with junit
"
28b5804dda3291d78a4c8f89fd707d99fc4a6259 tags/v1.0~21,1305732116,usabiltiy,"sean: fixed scripts to use environment variable. also fixed bug in Covariance that didn't check for command line args

git-svn-id: svn+ssh://galicia/usr/local/svn/HIPI@92 0c4b1d1f-a87e-43e2-b515-cbd7e906cf19
"
702a94c245f1ff8ee0029151afe2b4411c16aae1 tags/v1.0~26,1305660377,io,"sean: lots of updates. scripts are updated to work properly. some updates to the build file. made some modifications to the Downloader program that fixed some bugs. also documentation for the downloader is almost ready, just needs anchor links

git-svn-id: svn+ssh://galicia/usr/local/svn/HIPI@87 0c4b1d1f-a87e-43e2-b515-cbd7e906cf19
"
15c680b0ce30acbcc92b0c34dd15b639fd3130b1 tags/v1.0~32,1305577050,,"sean: removed debug java drivers

git-svn-id: svn+ssh://galicia/usr/local/svn/HIPI@81 0c4b1d1f-a87e-43e2-b515-cbd7e906cf19
"
98db5ddc9f4c1522c3cfac19ceda95d590e584c8 tags/v1.0~41,1305318486,"parallilsm, jobs","error fix, and support for blocksize and replication setting

git-svn-id: svn+ssh://galicia/usr/local/svn/HIPI@72 0c4b1d1f-a87e-43e2-b515-cbd7e906cf19
"
1c90189a480bf7f979967ca3c1e063c2e9abbc8d tags/v1.0~44,1305304892,io,"modified JPEGSequenceFileRecordReader to be more robust to failure

git-svn-id: svn+ssh://galicia/usr/local/svn/HIPI@69 0c4b1d1f-a87e-43e2-b515-cbd7e906cf19
"
dcd41d139492c48f9fd9f64e409ca9e5bfd27e1b tags/v1.0~45,1305304892,io,"fix to inputformat

git-svn-id: svn+ssh://galicia/usr/local/svn/HIPI@68 0c4b1d1f-a87e-43e2-b515-cbd7e906cf19
"
b89f42e374c65041bc6daf1bc76337941ffebf83 tags/v1.0~62,1304871305,,"fixed bugs in experimentation

git-svn-id: svn+ssh://galicia/usr/local/svn/HIPI@51 0c4b1d1f-a87e-43e2-b515-cbd7e906cf19
"
a0c0d3068a5ea7cd45b91ce9fc64ddce342ccc56 tags/v1.0~63,1304283798,performance,"fixed bug with scale in average image experiment

git-svn-id: svn+ssh://galicia/usr/local/svn/HIPI@50 0c4b1d1f-a87e-43e2-b515-cbd7e906cf19
"
311384b97288d8d8c9939d6fb99fe6fe58fea7ce tags/v1.0~68,1303525122,performance,"fixed hipi image bundle errors on 100,000 scale

git-svn-id: svn+ssh://galicia/usr/local/svn/HIPI@45 0c4b1d1f-a87e-43e2-b515-cbd7e906cf19
"
92329cc9c9cbcd5f4db012f209f3c8d969c14b07 tags/v1.0~71,1303517851,io,"fix file path bug in harimagebundle

git-svn-id: svn+ssh://galicia/usr/local/svn/HIPI@42 0c4b1d1f-a87e-43e2-b515-cbd7e906cf19
"
07bd6a9e5ada9b2d0b8028bca54be85b4ff29e7c tags/v1.0~76,1303084720,Data structure,"a fast fix on hipiImageBundle

git-svn-id: svn+ssh://galicia/usr/local/svn/HIPI@37 0c4b1d1f-a87e-43e2-b515-cbd7e906cf19
"
961c92b8877911d1750998c3d34dd43cfbd850dc tags/v1.0~91,1301015549,,"temp solution to buggy svn

git-svn-id: svn+ssh://galicia/usr/local/svn/HIPI@22 0c4b1d1f-a87e-43e2-b515-cbd7e906cf19
"
15a8c1f6db2ac232454fee16645edf70503dd366 tags/v1.0~92,1300806275,IO,"Added a private readBytes method that returns the entirety of an inputstream. Previously, we only grabbed the amount of data that was indicated by input_stream.available(), which is not neccessarily the entire stream. This commit fixes this issue.

git-svn-id: svn+ssh://galicia/usr/local/svn/HIPI@21 0c4b1d1f-a87e-43e2-b515-cbd7e906cf19
"
1cf1962eb272ada5c4de28c107654c260bb5f35e tags/v1.0~94,1300478481,data structure,"a incremental commit which modified output of decoder to [0..1]
inclusively. also, a bugfix in ImageBundleInputFormat which mistaking
the length with lastOffset.

git-svn-id: svn+ssh://galicia/usr/local/svn/HIPI@19 0c4b1d1f-a87e-43e2-b515-cbd7e906cf19
"
29914308e52fc3649122808d86b20ec5c0aae8e4 tags/v1.0~100,1296106105,"IO, data structutre","HipiImageBundle.java added support for metadata (index file)
The index of offsets is important to implement InputSplit in Hadoop
efficiently. Prior to this commit, HipiImageBundle uses one big file
and very simple file format: (signature, next needle length, next needle
type, needle binary blob until EOF) which doesn't have index of offsets
embedded in the file. This commit fixed the problem by introducing two
file structure: a index file and a dat file. The normal assigned Path
in open will designate index file only. The index file structure is a
bit more craftied in the sense that may support extended functionalities
in the future:

The first 4-byte is 0x81911b18, as signature for hipi bundle
the following 2-byte records the length of data filename (with
assumption that it will live in the same directory as index file)
the following various bytes will have data filename encoded in UTF-8
a following 8-byte will record image count (-1 for unknown)
following 16-byte is ""reserved"" field
following 4-byte is skip length, meaning how much should be skipped
before the start of offset record (you may have more data in between)
then, there starts offset record until EOF

The data file is simplified as only having image length, image type and
image blob. Conceptually, you can concatenate two data file togather if
you file system support such operation atomically.

The best part of current design is, you can even ignore concatenation
operation when do merge (another important operation we eventually
needs to support) by having index file to index several files at once
(using reserve fields and skipped fields). Since index file is much
smaller than actual data file, the operation can be fast.

The downside, of course, is the fact that we have two files in the
system rather than one which may affect the durability of our bundle.
The good news is, index file can always recovered from data file, but
takes some time.

git-svn-id: svn+ssh://galicia/usr/local/svn/HIPI@13 0c4b1d1f-a87e-43e2-b515-cbd7e906cf19
"
46bdfbe1a8a979e3a7c198b6d9a81cfe1c79e8fc tags/v1.0~108,1287782301,format,"Liu: exposed more accessors on FloatImage, fixed exif_information
not properly initialized error in ImageHeader, implemented
encodeImage/decodeImage/decodeImageHeader in JPEGImageUtil,
encodeImage/decodeImage in PPMImageUtil,  added unittest for
JPEGImageUtil and PPMImageUtil, added some test images

git-svn-id: svn+ssh://galicia/usr/local/svn/HIPI@5 0c4b1d1f-a87e-43e2-b515-cbd7e906cf19
"
